,broodYr,dist,stream,fwAge,oAge,return,retYr,System,StreamID,DistrictID_alternate,dist_name
9891,1993,321,8,1,3,391.2172296,1998,Ugashik,100,4,Ugashik
9892,1993,321,8,1,4,29.34703086,1999,Ugashik,100,4,Ugashik
9893,1993,321,8,1,5,0,2000,Ugashik,100,4,Ugashik
9894,1993,321,8,2,1,5.03334775,1997,Ugashik,100,4,Ugashik
9895,1993,321,8,2,2,273.2901974,1998,Ugashik,100,4,Ugashik
9896,1993,321,8,2,3,244.5938495,1999,Ugashik,100,4,Ugashik
9897,1993,321,8,2,4,0,2000,Ugashik,100,4,Ugashik
9898,1993,321,8,3,1,0,1998,Ugashik,100,4,Ugashik
9899,1993,321,8,3,2,3.53E-12,1999,Ugashik,100,4,Ugashik
9900,1993,321,8,3,3,0.417002336,2000,Ugashik,100,4,Ugashik
9901,1993,321,8,3,4,0,2001,Ugashik,100,4,Ugashik
9902,1994,321,8,0,1,0,1996,Ugashik,100,4,Ugashik
9903,1994,321,8,0,2,7.72E-06,1997,Ugashik,100,4,Ugashik
9904,1994,321,8,0,3,1.013083384,1998,Ugashik,100,4,Ugashik
9905,1994,321,8,0,4,0,1999,Ugashik,100,4,Ugashik
9906,1994,321,8,0,5,0,2000,Ugashik,100,4,Ugashik
9907,1994,321,8,1,1,19.39743565,1997,Ugashik,100,4,Ugashik
9908,1994,321,8,1,2,260.8327499,1998,Ugashik,100,4,Ugashik
9909,1994,321,8,1,3,521.8999344,1999,Ugashik,100,4,Ugashik
9910,1994,321,8,1,4,8.349845773,2000,Ugashik,100,4,Ugashik
9911,1994,321,8,1,5,0.096840541,2001,Ugashik,100,4,Ugashik
9912,1994,321,8,2,1,7.829847751,1998,Ugashik,100,4,Ugashik
9913,1994,321,8,2,2,596.0484773,1999,Ugashik,100,4,Ugashik
9914,1994,321,8,2,3,168.386807,2000,Ugashik,100,4,Ugashik
9915,1994,321,8,2,4,2.367321757,2001,Ugashik,100,4,Ugashik
9916,1994,321,8,3,1,0,1999,Ugashik,100,4,Ugashik
9917,1994,321,8,3,2,2.11E-12,2000,Ugashik,100,4,Ugashik
9918,1994,321,8,3,3,0.095953392,2001,Ugashik,100,4,Ugashik
9919,1994,321,8,3,4,0,2002,Ugashik,100,4,Ugashik
9920,1995,321,8,0,1,0,1997,Ugashik,100,4,Ugashik
9921,1995,321,8,0,2,2.857132674,1998,Ugashik,100,4,Ugashik
9922,1995,321,8,0,3,0,1999,Ugashik,100,4,Ugashik
9923,1995,321,8,0,4,0.000101191,2000,Ugashik,100,4,Ugashik
9924,1995,321,8,0,5,0,2001,Ugashik,100,4,Ugashik
9925,1995,321,8,1,1,10.26069166,1998,Ugashik,100,4,Ugashik
9926,1995,321,8,1,2,3803.140403,1999,Ugashik,100,4,Ugashik
9927,1995,321,8,1,3,1732.034862,2000,Ugashik,100,4,Ugashik
9928,1995,321,8,1,4,31.42372034,2001,Ugashik,100,4,Ugashik
9929,1995,321,8,1,5,0,2002,Ugashik,100,4,Ugashik
9930,1995,321,8,2,1,3.53E-12,1999,Ugashik,100,4,Ugashik
9931,1995,321,8,2,2,130.2261051,2000,Ugashik,100,4,Ugashik
9932,1995,321,8,2,3,63.02364446,2001,Ugashik,100,4,Ugashik
9933,1995,321,8,2,4,0.783036473,2002,Ugashik,100,4,Ugashik
9934,1995,321,8,3,1,0,2000,Ugashik,100,4,Ugashik
9935,1995,321,8,3,2,1.25E-12,2001,Ugashik,100,4,Ugashik
9936,1995,321,8,3,3,9.23E-05,2002,Ugashik,100,4,Ugashik
9937,1995,321,8,3,4,0,2003,Ugashik,100,4,Ugashik
9938,1996,321,8,0,1,0,1998,Ugashik,100,4,Ugashik
9939,1996,321,8,0,2,0,1999,Ugashik,100,4,Ugashik
9940,1996,321,8,0,3,0,2000,Ugashik,100,4,Ugashik
9941,1996,321,8,0,4,0,2001,Ugashik,100,4,Ugashik
9942,1996,321,8,0,5,0,2002,Ugashik,100,4,Ugashik
9943,1996,321,8,1,1,0,1999,Ugashik,100,4,Ugashik
9944,1996,321,8,1,2,260.6835649,2000,Ugashik,100,4,Ugashik
9945,1996,321,8,1,3,1050.833302,2001,Ugashik,100,4,Ugashik
9946,1996,321,8,1,4,1.054796713,2002,Ugashik,100,4,Ugashik
9947,1996,321,8,1,5,0.140208947,2003,Ugashik,100,4,Ugashik
9948,1996,321,8,2,1,0,2000,Ugashik,100,4,Ugashik
9949,1996,321,8,2,2,31.80130422,2001,Ugashik,100,4,Ugashik
9950,1996,321,8,2,3,9.00842762,2002,Ugashik,100,4,Ugashik
9951,1996,321,8,2,4,0.345030084,2003,Ugashik,100,4,Ugashik
9952,1996,321,8,3,1,0,2001,Ugashik,100,4,Ugashik
9953,1996,321,8,3,2,0.000323198,2002,Ugashik,100,4,Ugashik
9954,1996,321,8,3,3,6.04E-10,2003,Ugashik,100,4,Ugashik
9955,1996,321,8,3,4,5.09E-05,2004,Ugashik,100,4,Ugashik
9956,1997,321,8,0,1,0,1999,Ugashik,100,4,Ugashik
9957,1997,321,8,0,2,0,2000,Ugashik,100,4,Ugashik
9958,1997,321,8,0,3,0.000472522,2001,Ugashik,100,4,Ugashik
9959,1997,321,8,0,4,0,2002,Ugashik,100,4,Ugashik
9960,1997,321,8,0,5,0,2003,Ugashik,100,4,Ugashik
9961,1997,321,8,1,1,0,2000,Ugashik,100,4,Ugashik
9962,1997,321,8,1,2,283.8279538,2001,Ugashik,100,4,Ugashik
9963,1997,321,8,1,3,647.8182023,2002,Ugashik,100,4,Ugashik
9964,1997,321,8,1,4,11.94613032,2003,Ugashik,100,4,Ugashik
9965,1997,321,8,1,5,0,2004,Ugashik,100,4,Ugashik
9966,1997,321,8,2,1,2.867174763,2001,Ugashik,100,4,Ugashik
9967,1997,321,8,2,2,1657.638042,2002,Ugashik,100,4,Ugashik
9968,1997,321,8,2,3,418.9076106,2003,Ugashik,100,4,Ugashik
9969,1997,321,8,2,4,2.115686927,2004,Ugashik,100,4,Ugashik
9970,1997,321,8,3,1,1.25E-12,2002,Ugashik,100,4,Ugashik
9971,1997,321,8,3,2,0.001604547,2003,Ugashik,100,4,Ugashik
9972,1997,321,8,3,3,3.79E-12,2004,Ugashik,100,4,Ugashik
9973,1997,321,8,3,4,0,2005,Ugashik,100,4,Ugashik
9974,1998,321,8,0,1,0,2000,Ugashik,100,4,Ugashik
9975,1998,321,8,0,2,0,2001,Ugashik,100,4,Ugashik
9976,1998,321,8,0,3,0,2002,Ugashik,100,4,Ugashik
9977,1998,321,8,0,4,0,2003,Ugashik,100,4,Ugashik
9978,1998,321,8,0,5,0,2004,Ugashik,100,4,Ugashik
9979,1998,321,8,1,1,1.237274364,2001,Ugashik,100,4,Ugashik
9980,1998,321,8,1,2,179.0533049,2002,Ugashik,100,4,Ugashik
9981,1998,321,8,1,3,302.2112945,2003,Ugashik,100,4,Ugashik
9982,1998,321,8,1,4,4.401643572,2004,Ugashik,100,4,Ugashik
9983,1998,321,8,1,5,0,2005,Ugashik,100,4,Ugashik
9984,1998,321,8,2,1,0.021415484,2002,Ugashik,100,4,Ugashik
9985,1998,321,8,2,2,524.7161921,2003,Ugashik,100,4,Ugashik
9986,1998,321,8,2,3,234.9984924,2004,Ugashik,100,4,Ugashik
9987,1998,321,8,2,4,2.71E-12,2005,Ugashik,100,4,Ugashik
9988,1998,321,8,3,1,0,2003,Ugashik,100,4,Ugashik
9989,1998,321,8,3,2,0.464820068,2004,Ugashik,100,4,Ugashik
9990,1998,321,8,3,3,2.71E-12,2005,Ugashik,100,4,Ugashik
9991,1998,321,8,3,4,0,2006,Ugashik,100,4,Ugashik
9992,1999,321,8,0,1,0,2001,Ugashik,100,4,Ugashik
9993,1999,321,8,0,2,9.23E-05,2002,Ugashik,100,4,Ugashik
9994,1999,321,8,0,3,0,2003,Ugashik,100,4,Ugashik
9995,1999,321,8,0,4,0,2004,Ugashik,100,4,Ugashik
9996,1999,321,8,0,5,0,2005,Ugashik,100,4,Ugashik
9997,1999,321,8,1,1,3.670878915,2002,Ugashik,100,4,Ugashik
9998,1999,321,8,1,2,1255.07523,2003,Ugashik,100,4,Ugashik
9999,1999,321,8,1,3,907.8511474,2004,Ugashik,100,4,Ugashik
10000,1999,321,8,1,4,4.844397631,2005,Ugashik,100,4,Ugashik
10001,1999,321,8,1,5,0,2006,Ugashik,100,4,Ugashik
10002,1999,321,8,2,1,24.64759853,2003,Ugashik,100,4,Ugashik
10003,1999,321,8,2,2,1185.592037,2004,Ugashik,100,4,Ugashik
10004,1999,321,8,2,3,289.2644539,2005,Ugashik,100,4,Ugashik
10005,1999,321,8,2,4,3.194135173,2006,Ugashik,100,4,Ugashik
10006,1999,321,8,3,1,0,2004,Ugashik,100,4,Ugashik
10007,1999,321,8,3,2,2.71E-12,2005,Ugashik,100,4,Ugashik
10008,1999,321,8,3,3,0.000391254,2006,Ugashik,100,4,Ugashik
10009,1999,321,8,3,4,0,2007,Ugashik,100,4,Ugashik
10010,2000,321,8,0,1,0,2002,Ugashik,100,4,Ugashik
10011,2000,321,8,0,2,0,2003,Ugashik,100,4,Ugashik
10012,2000,321,8,0,3,0.00011312,2004,Ugashik,100,4,Ugashik
10013,2000,321,8,0,4,0,2005,Ugashik,100,4,Ugashik
10014,2000,321,8,0,5,0,2006,Ugashik,100,4,Ugashik
10015,2000,321,8,1,1,2.248781737,2003,Ugashik,100,4,Ugashik
10016,2000,321,8,1,2,1866.340353,2004,Ugashik,100,4,Ugashik
10017,2000,321,8,1,3,2342.567066,2005,Ugashik,100,4,Ugashik
10018,2000,321,8,1,4,25.20590474,2006,Ugashik,100,4,Ugashik
10019,2000,321,8,1,5,0,2007,Ugashik,100,4,Ugashik
10020,2000,321,8,2,1,0.39743846,2004,Ugashik,100,4,Ugashik
10021,2000,321,8,2,2,44.27356231,2005,Ugashik,100,4,Ugashik
10022,2000,321,8,2,3,74.22732367,2006,Ugashik,100,4,Ugashik
10023,2000,321,8,2,4,3.30E-12,2007,Ugashik,100,4,Ugashik
10024,2000,321,8,3,1,0,2005,Ugashik,100,4,Ugashik
10025,2000,321,8,3,2,0.00061867,2006,Ugashik,100,4,Ugashik
10026,2000,321,8,3,3,3.30E-12,2007,Ugashik,100,4,Ugashik
10027,2000,321,8,3,4,0,2008,Ugashik,100,4,Ugashik
10028,2001,321,8,0,1,0,2003,Ugashik,100,4,Ugashik
10029,2001,321,8,0,2,0,2004,Ugashik,100,4,Ugashik
10030,2001,321,8,0,3,0.00012546,2005,Ugashik,100,4,Ugashik
10031,2001,321,8,0,4,0.409663993,2006,Ugashik,100,4,Ugashik
10032,2001,321,8,0,5,0,2007,Ugashik,100,4,Ugashik
10033,2001,321,8,1,1,0.628890173,2004,Ugashik,100,4,Ugashik
10034,2001,321,8,1,2,399.2979054,2005,Ugashik,100,4,Ugashik
10035,2001,321,8,1,3,1437.912088,2006,Ugashik,100,4,Ugashik
10036,2001,321,8,1,4,52.16979044,2007,Ugashik,100,4,Ugashik
10037,2001,321,8,1,5,0.346833664,2008,Ugashik,100,4,Ugashik
10038,2001,321,8,2,1,2.009414584,2005,Ugashik,100,4,Ugashik
10039,2001,321,8,2,2,130.8608116,2006,Ugashik,100,4,Ugashik
10040,2001,321,8,2,3,160.0422412,2007,Ugashik,100,4,Ugashik
10041,2001,321,8,2,4,0.502014666,2008,Ugashik,100,4,Ugashik
10042,2001,321,8,3,1,0,2006,Ugashik,100,4,Ugashik
10043,2001,321,8,3,2,3.31E-12,2007,Ugashik,100,4,Ugashik
10044,2001,321,8,3,3,3.32E-12,2008,Ugashik,100,4,Ugashik
10045,2001,321,8,3,4,0,2009,Ugashik,100,4,Ugashik
10046,2002,321,8,0,1,0,2004,Ugashik,100,4,Ugashik
10047,2002,321,8,0,2,0,2005,Ugashik,100,4,Ugashik
10048,2002,321,8,0,3,7.693047085,2006,Ugashik,100,4,Ugashik
10049,2002,321,8,0,4,0,2007,Ugashik,100,4,Ugashik
10050,2002,321,8,0,5,0,2008,Ugashik,100,4,Ugashik
10051,2002,321,8,1,1,7.745024712,2005,Ugashik,100,4,Ugashik
10052,2002,321,8,1,2,2071.288972,2006,Ugashik,100,4,Ugashik
10053,2002,321,8,1,3,2167.492851,2007,Ugashik,100,4,Ugashik
10054,2002,321,8,1,4,13.08469982,2008,Ugashik,100,4,Ugashik
10055,2002,321,8,1,5,0,2009,Ugashik,100,4,Ugashik
10056,2002,321,8,2,1,0.241891732,2006,Ugashik,100,4,Ugashik
10057,2002,321,8,2,2,305.593964,2007,Ugashik,100,4,Ugashik
10058,2002,321,8,2,3,26.16786138,2008,Ugashik,100,4,Ugashik
10059,2002,321,8,2,4,3.29E-12,2009,Ugashik,100,4,Ugashik
10060,2002,321,8,3,1,0,2007,Ugashik,100,4,Ugashik
10061,2002,321,8,3,2,0.008148596,2008,Ugashik,100,4,Ugashik
10062,2002,321,8,3,3,0,2009,Ugashik,100,4,Ugashik
10063,2002,321,8,3,4,0,2010,Ugashik,100,4,Ugashik
10064,2003,321,8,0,1,0,2005,Ugashik,100,4,Ugashik
10065,2003,321,8,0,2,17.20357587,2006,Ugashik,100,4,Ugashik
10066,2003,321,8,0,3,0,2007,Ugashik,100,4,Ugashik
10067,2003,321,8,0,4,0.753022659,2008,Ugashik,100,4,Ugashik
10068,2003,321,8,0,5,0,2009,Ugashik,100,4,Ugashik
10069,2003,321,8,1,1,10.93770349,2006,Ugashik,100,4,Ugashik
10070,2003,321,8,1,2,4701.77763,2007,Ugashik,100,4,Ugashik
10071,2003,321,8,1,3,1532.345989,2008,Ugashik,100,4,Ugashik
10072,2003,321,8,1,4,12.7967334,2009,Ugashik,100,4,Ugashik
10073,2003,321,8,1,5,0,2010,Ugashik,100,4,Ugashik
10074,2003,321,8,2,1,3.33E-12,2007,Ugashik,100,4,Ugashik
10075,2003,321,8,2,2,35.65736129,2008,Ugashik,100,4,Ugashik
10076,2003,321,8,2,3,61.13116704,2009,Ugashik,100,4,Ugashik
10077,2003,321,8,2,4,3.13E-12,2010,Ugashik,100,4,Ugashik
10078,2003,321,8,3,1,0,2008,Ugashik,100,4,Ugashik
10079,2003,321,8,3,2,3.28E-12,2009,Ugashik,100,4,Ugashik
10080,2003,321,8,3,3,0,2010,Ugashik,100,4,Ugashik
10081,2003,321,8,3,4,0,2011,Ugashik,100,4,Ugashik
10082,2004,321,8,0,1,0,2006,Ugashik,100,4,Ugashik
10083,2004,321,8,0,2,0,2007,Ugashik,100,4,Ugashik
10084,2004,321,8,0,3,0.521369387,2008,Ugashik,100,4,Ugashik
10085,2004,321,8,0,4,0,2009,Ugashik,100,4,Ugashik
10086,2004,321,8,0,5,0,2010,Ugashik,100,4,Ugashik
10087,2004,321,8,1,1,12.62676795,2007,Ugashik,100,4,Ugashik
10088,2004,321,8,1,2,1319.484612,2008,Ugashik,100,4,Ugashik
10089,2004,321,8,1,3,1594.092324,2009,Ugashik,100,4,Ugashik
10090,2004,321,8,1,4,2.920866596,2010,Ugashik,100,4,Ugashik
10091,2004,321,8,1,5,0,2011,Ugashik,100,4,Ugashik
10092,2004,321,8,2,1,0.372869545,2008,Ugashik,100,4,Ugashik
10093,2004,321,8,2,2,1238.125801,2009,Ugashik,100,4,Ugashik
10094,2004,321,8,2,3,363.0685082,2010,Ugashik,100,4,Ugashik
10095,2004,321,8,2,4,2.57E-12,2011,Ugashik,100,4,Ugashik
10096,2004,321,8,3,1,0,2009,Ugashik,100,4,Ugashik
10097,2004,321,8,3,2,3.13E-12,2010,Ugashik,100,4,Ugashik
10098,2004,321,8,3,3,2.57E-12,2011,Ugashik,100,4,Ugashik
10099,2004,321,8,3,4,0,2012,Ugashik,100,4,Ugashik
10100,2005,321,8,0,1,0,2007,Ugashik,100,4,Ugashik
10101,2005,321,8,0,2,0,2008,Ugashik,100,4,Ugashik
10102,2005,321,8,0,3,0,2009,Ugashik,100,4,Ugashik
10103,2005,321,8,0,4,0.930898149,2010,Ugashik,100,4,Ugashik
10104,2005,321,8,0,5,0,2011,Ugashik,100,4,Ugashik
10105,2005,321,8,1,1,0.649928491,2008,Ugashik,100,4,Ugashik
10106,2005,321,8,1,2,876.2213028,2009,Ugashik,100,4,Ugashik
10107,2005,321,8,1,3,2314.050322,2010,Ugashik,100,4,Ugashik
10108,2005,321,8,1,4,6.211601066,2011,Ugashik,100,4,Ugashik
10109,2005,321,8,1,5,0,2012,Ugashik,100,4,Ugashik
10110,2005,321,8,2,1,1.95651824,2009,Ugashik,100,4,Ugashik
10111,2005,321,8,2,2,1174.215216,2010,Ugashik,100,4,Ugashik
10112,2005,321,8,2,3,887.5360485,2011,Ugashik,100,4,Ugashik
10113,2005,321,8,2,4,2.698921367,2012,Ugashik,100,4,Ugashik
10114,2005,321,8,3,1,0,2010,Ugashik,100,4,Ugashik
10115,2005,321,8,3,2,0.625484959,2011,Ugashik,100,4,Ugashik
10116,2005,321,8,3,3,2.87E-12,2012,Ugashik,100,4,Ugashik
10117,2005,321,8,3,4,0,2013,Ugashik,100,4,Ugashik
10118,2006,321,8,0,1,0,2008,Ugashik,100,4,Ugashik
10119,2006,321,8,0,2,0,2009,Ugashik,100,4,Ugashik
10120,2006,321,8,0,3,2.987301687,2010,Ugashik,100,4,Ugashik
10121,2006,321,8,0,4,0.354003789,2011,Ugashik,100,4,Ugashik
10122,2006,321,8,0,5,0,2012,Ugashik,100,4,Ugashik
10123,2006,321,8,1,1,66.93037603,2009,Ugashik,100,4,Ugashik
10124,2006,321,8,1,2,1066.919596,2010,Ugashik,100,4,Ugashik
10125,2006,321,8,1,3,1077.43577,2011,Ugashik,100,4,Ugashik
10126,2006,321,8,1,4,7.473799594,2012,Ugashik,100,4,Ugashik
10127,2006,321,8,1,5,3.12E-12,2013,Ugashik,100,4,Ugashik
10128,2006,321,8,2,1,21.80800756,2010,Ugashik,100,4,Ugashik
10129,2006,321,8,2,2,935.0991665,2011,Ugashik,100,4,Ugashik
10130,2006,321,8,2,3,223.1406332,2012,Ugashik,100,4,Ugashik
10131,2006,321,8,2,4,5.20E-12,2013,Ugashik,100,4,Ugashik
10132,2006,321,8,3,1,0,2011,Ugashik,100,4,Ugashik
10133,2006,321,8,3,2,0.00049568,2012,Ugashik,100,4,Ugashik
10134,2006,321,8,3,3,6.15E-05,2013,Ugashik,100,4,Ugashik
10135,2006,321,8,3,4,0,2014,Ugashik,100,4,Ugashik
10136,2007,321,8,0,1,0,2009,Ugashik,100,4,Ugashik
10137,2007,321,8,0,2,0,2010,Ugashik,100,4,Ugashik
10138,2007,321,8,0,3,2.57E-12,2011,Ugashik,100,4,Ugashik
10139,2007,321,8,0,4,2.87E-12,2012,Ugashik,100,4,Ugashik
10140,2007,321,8,0,5,0,2013,Ugashik,100,4,Ugashik
10141,2007,321,8,1,1,41.84278433,2010,Ugashik,100,4,Ugashik
10142,2007,321,8,1,2,1274.646025,2011,Ugashik,100,4,Ugashik
10143,2007,321,8,1,3,929.94966,2012,Ugashik,100,4,Ugashik
10144,2007,321,8,1,4,1.857200925,2013,Ugashik,100,4,Ugashik
10145,2007,321,8,1,5,0,2014,Ugashik,100,4,Ugashik
10146,2007,321,8,2,1,13.50497535,2011,Ugashik,100,4,Ugashik
10147,2007,321,8,2,2,697.4956794,2012,Ugashik,100,4,Ugashik
10148,2007,321,8,2,3,180.5070475,2013,Ugashik,100,4,Ugashik
10149,2007,321,8,2,4,0.000437187,2014,Ugashik,100,4,Ugashik
10150,2007,321,8,3,1,0,2012,Ugashik,100,4,Ugashik
10151,2007,321,8,3,2,3.13E-12,2013,Ugashik,100,4,Ugashik
10152,2007,321,8,3,3,3.30E-12,2014,Ugashik,100,4,Ugashik
10153,2007,321,8,3,4,0,2015,Ugashik,100,4,Ugashik
10154,2008,321,8,0,1,0,2010,Ugashik,100,4,Ugashik
10155,2008,321,8,0,2,0,2011,Ugashik,100,4,Ugashik
10156,2008,321,8,0,3,2.816415247,2012,Ugashik,100,4,Ugashik
10157,2008,321,8,0,4,1.715977714,2013,Ugashik,100,4,Ugashik
10158,2008,321,8,0,5,0,2014,Ugashik,100,4,Ugashik
10159,2008,321,8,1,1,7.974252534,2011,Ugashik,100,4,Ugashik
10160,2008,321,8,1,2,1046.765316,2012,Ugashik,100,4,Ugashik
10161,2008,321,8,1,3,1728.705023,2013,Ugashik,100,4,Ugashik
10162,2008,321,8,1,4,0.797958681,2014,Ugashik,100,4,Ugashik
10163,2008,321,8,1,5,0,2015,Ugashik,100,4,Ugashik
10164,2008,321,8,2,1,1.654835213,2012,Ugashik,100,4,Ugashik
10165,2008,321,8,2,2,332.1581476,2013,Ugashik,100,4,Ugashik
10166,2008,321,8,2,3,39.86018346,2014,Ugashik,100,4,Ugashik
10167,2008,321,8,2,4,0,2015,Ugashik,100,4,Ugashik
10168,2008,321,8,3,1,0,2013,Ugashik,100,4,Ugashik
10169,2008,321,8,3,2,3.30E-12,2014,Ugashik,100,4,Ugashik
10170,2008,321,8,3,3,0,2015,Ugashik,100,4,Ugashik
10171,2008,321,8,3,4,0,2016,Ugashik,100,4,Ugashik
10172,2009,321,8,0,1,0,2011,Ugashik,100,4,Ugashik
10173,2009,321,8,0,2,0,2012,Ugashik,100,4,Ugashik
10174,2009,321,8,0,3,0,2013,Ugashik,100,4,Ugashik
10175,2009,321,8,0,4,0,2014,Ugashik,100,4,Ugashik
10176,2009,321,8,0,5,0,2015,Ugashik,100,4,Ugashik
10177,2009,321,8,1,1,8.822263989,2012,Ugashik,100,4,Ugashik
10178,2009,321,8,1,2,376.1953833,2013,Ugashik,100,4,Ugashik
10179,2009,321,8,1,3,317.0778953,2014,Ugashik,100,4,Ugashik
10180,2009,321,8,1,4,0.019088927,2015,Ugashik,100,4,Ugashik
10181,2009,321,8,1,5,0,2016,Ugashik,100,4,Ugashik
10182,2009,321,8,2,1,2.518624334,2013,Ugashik,100,4,Ugashik
10183,2009,321,8,2,2,144.2931536,2014,Ugashik,100,4,Ugashik
10184,2009,321,8,2,3,132.4782999,2015,Ugashik,100,4,Ugashik
10185,2009,321,8,2,4,4.50E-12,2016,Ugashik,100,4,Ugashik
10186,2009,321,8,3,1,0,2014,Ugashik,100,4,Ugashik
10187,2009,321,8,3,2,2.57E-05,2015,Ugashik,100,4,Ugashik
10188,2009,321,8,3,3,1.139016584,2016,Ugashik,100,4,Ugashik
10189,2009,321,8,3,4,0,2017,Ugashik,100,4,Ugashik
10190,2010,321,8,0,1,0,2012,Ugashik,100,4,Ugashik
10191,2010,321,8,0,2,0,2013,Ugashik,100,4,Ugashik
10192,2010,321,8,0,3,1.095085346,2014,Ugashik,100,4,Ugashik
10193,2010,321,8,0,4,0,2015,Ugashik,100,4,Ugashik
10194,2010,321,8,0,5,0,2016,Ugashik,100,4,Ugashik
10195,2010,321,8,1,1,10.04276561,2013,Ugashik,100,4,Ugashik
10196,2010,321,8,1,2,578.9736111,2014,Ugashik,100,4,Ugashik
10197,2010,321,8,1,3,790.1835249,2015,Ugashik,100,4,Ugashik
10198,2010,321,8,1,4,4.50E-12,2016,Ugashik,100,4,Ugashik
10199,2010,321,8,1,5,0,2017,Ugashik,100,4,Ugashik
10200,2010,321,8,2,1,6.938423696,2014,Ugashik,100,4,Ugashik
10201,2010,321,8,2,2,441.8032753,2015,Ugashik,100,4,Ugashik
10202,2010,321,8,2,3,283.9730059,2016,Ugashik,100,4,Ugashik
10203,2010,321,8,2,4,0,2017,Ugashik,100,4,Ugashik
10204,2010,321,8,3,1,0,2015,Ugashik,100,4,Ugashik
10205,2010,321,8,3,2,4.48E-12,2016,Ugashik,100,4,Ugashik
10206,2010,321,8,3,3,0.002449674,2017,Ugashik,100,4,Ugashik
10207,2010,321,8,3,4,0,2018,Ugashik,100,4,Ugashik
10208,2011,321,8,0,1,0,2013,Ugashik,100,4,Ugashik
10209,2011,321,8,0,2,0.948752484,2014,Ugashik,100,4,Ugashik
10210,2011,321,8,0,3,4.07E-07,2015,Ugashik,100,4,Ugashik
10211,2011,321,8,0,4,0,2016,Ugashik,100,4,Ugashik
10212,2011,321,8,0,5,0,2017,Ugashik,100,4,Ugashik
10213,2011,321,8,1,1,64.0310799,2014,Ugashik,100,4,Ugashik
10214,2011,321,8,1,2,2738.603189,2015,Ugashik,100,4,Ugashik
10215,2011,321,8,1,3,2087.481783,2016,Ugashik,100,4,Ugashik
10216,2011,321,8,1,4,8.425057579,2017,Ugashik,100,4,Ugashik
10217,2011,321,8,1,5,0.30645905,2018,Ugashik,100,4,Ugashik
10218,2011,321,8,2,1,41.29036191,2015,Ugashik,100,4,Ugashik
10219,2011,321,8,2,2,1304.626356,2016,Ugashik,100,4,Ugashik
10220,2011,321,8,2,3,495.5282005,2017,Ugashik,100,4,Ugashik
10221,2011,321,8,2,4,4.39459917,2018,Ugashik,100,4,Ugashik
10222,2011,321,8,3,1,0,2016,Ugashik,100,4,Ugashik
10223,2011,321,8,3,2,0.132536203,2017,Ugashik,100,4,Ugashik
10224,2011,321,8,3,3,0.265466284,2018,Ugashik,100,4,Ugashik
10225,2011,321,8,3,4,0,2019,Ugashik,100,4,Ugashik
10226,2012,321,8,0,1,0,2014,Ugashik,100,4,Ugashik
10227,2012,321,8,0,2,0,2015,Ugashik,100,4,Ugashik
10228,2012,321,8,0,3,0,2016,Ugashik,100,4,Ugashik
10229,2012,321,8,0,4,0,2017,Ugashik,100,4,Ugashik
10230,2012,321,8,0,5,0,2018,Ugashik,100,4,Ugashik
10231,2012,321,8,1,1,104.6925057,2015,Ugashik,100,4,Ugashik
10232,2012,321,8,1,2,3480.574003,2016,Ugashik,100,4,Ugashik
10233,2012,321,8,1,3,1582.990737,2017,Ugashik,100,4,Ugashik
10234,2012,321,8,1,4,6.24923973,2018,Ugashik,100,4,Ugashik
10235,2012,321,8,1,5,0,2019,Ugashik,100,4,Ugashik
10236,2012,321,8,2,1,5.117035737,2016,Ugashik,100,4,Ugashik
10237,2012,321,8,2,2,653.7640748,2017,Ugashik,100,4,Ugashik
10238,2012,321,8,2,3,84.33211796,2018,Ugashik,100,4,Ugashik
10239,2012,321,8,2,4,0,2019,Ugashik,100,4,Ugashik
10240,2012,321,8,3,1,0,2017,Ugashik,100,4,Ugashik
10241,2012,321,8,3,2,0,2018,Ugashik,100,4,Ugashik
10242,2012,321,8,3,3,3.96E-05,2019,Ugashik,100,4,Ugashik
10243,2012,321,8,3,4,0,2020,Ugashik,100,4,Ugashik
10244,2013,321,8,0,1,0,2015,Ugashik,100,4,Ugashik
10245,2013,321,8,0,2,0,2016,Ugashik,100,4,Ugashik
10246,2013,321,8,0,3,0,2017,Ugashik,100,4,Ugashik
10247,2013,321,8,0,4,0,2018,Ugashik,100,4,Ugashik
10248,2013,321,8,0,5,0,2019,Ugashik,100,4,Ugashik
10249,2013,321,8,1,1,29.90630413,2016,Ugashik,100,4,Ugashik
10250,2013,321,8,1,2,3860.506652,2017,Ugashik,100,4,Ugashik
10251,2013,321,8,1,3,2008.451042,2018,Ugashik,100,4,Ugashik
10252,2013,321,8,1,4,2.52196478,2019,Ugashik,100,4,Ugashik
10253,2013,321,8,1,5,0,2020,Ugashik,100,4,Ugashik
10254,2013,321,8,2,1,0.978052865,2017,Ugashik,100,4,Ugashik
10255,2013,321,8,2,2,56.48762603,2018,Ugashik,100,4,Ugashik
10256,2013,321,8,2,3,31.76435086,2019,Ugashik,100,4,Ugashik
10257,2013,321,8,2,4,0,2020,Ugashik,100,4,Ugashik
10258,2013,321,8,3,1,0,2018,Ugashik,100,4,Ugashik
10259,2013,321,8,3,2,0,2019,Ugashik,100,4,Ugashik
10260,2013,321,8,3,3,0,2020,Ugashik,100,4,Ugashik
10261,2013,321,8,3,4,1.06E-09,2021,Ugashik,100,4,Ugashik
